x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
-1.21426, 1.33263, -28.377945, 2.388889, 1.306668, 0.005435, 0.000000, 1496957376.224600, 2.870678, 1.000000, 2.038917, 24.214542, 13.684291, 3.021277
-1.2386, 1.33886, -28.377932, 2.416667, 1.383406, 0.005129, -0.012673, 1496957376.234200, 2.870842, 1.000000, 2.063083, 24.263371, 13.684291, 2.851064
-1.26305, 1.34513, -28.377813, 2.416667, 1.305956, 0.005129, 0.000000, 1496957376.243800, 2.871015, 1.000000, 2.087250, 24.263371, 13.652246, 2.851064
-1.26305, 1.34513, -28.377813, 2.444444, 1.305956, 0.004823, -0.012529, 1496957376.254300, 2.871015, 1.000000, 2.111694, 24.190128, 13.652246, 2.680851
-1.31236, 1.35778, -28.377823, 2.444444, 1.366537, 0.004823, 0.000000, 1496957376.263800, 2.871313, 1.000000, 2.136139, 24.190128, 13.681239, 2.680851
-1.33721, 1.36417, -28.377852, 2.475000, 1.409374, 0.004555, -0.010827, 1496957376.274400, 2.871422, 1.000000, 2.160889, 24.141298, 13.681239, 2.531915
-1.36219, 1.37057, -28.377830, 2.475000, 1.340721, 0.004555, 0.000000, 1496957376.283900, 2.871590, 1.000000, 2.185639, 24.141298, 13.655298, 2.531915
-1.38729, 1.37701, -28.377853, 2.502778, 1.285842, 0.004249, -0.012236, 1496957376.294600, 2.871712, 1.000000, 2.210667, 24.165712, 13.655298, 2.361702
-1.4125, 1.38347, -28.377841, 2.502778, 1.187773, 0.004249, 0.000000, 1496957376.304200, 2.871855, 1.000000, 2.235694, 24.165712, 13.688869, 2.361702
-1.43784, 1.38997, -28.377850, 2.541667, 1.226265, 0.003942, -0.012049, 1496957376.313900, 2.871957, 1.000000, 2.261111, 24.141298, 13.688869, 2.191489
-1.46331, 1.39649, -28.377861, 2.541667, 1.281220, 0.003942, 0.000000, 1496957376.324400, 2.872052, 1.000000, 2.286528, 24.141298, 13.678187, 2.191489
-1.48891, 1.40302, -28.377820, 2.569444, 1.309625, 0.003675, -0.010429, 1496957376.334000, 2.872186, 1.000000, 2.312222, 24.202335, 13.678187, 2.042553
-1.51465, 1.40957, -28.377804, 2.569444, 1.310357, 0.003675, 0.000000, 1496957376.344600, 2.872282, 1.000000, 2.337917, 24.202335, 13.665980, 2.042553
-1.54051, 1.41613, -28.377758, 2.597222, 1.308170, 0.003407, -0.010317, 1496957376.354100, 2.872360, 1.000000, 2.363889, 24.153505, 13.665980, 1.893617
-1.56648, 1.4227, -28.377702, 2.597222, 1.226956, 0.003407, 0.000000, 1496957376.363600, 2.872464, 1.000000, 2.389861, 24.153505, 13.635462, 1.893617
-1.59257, 1.42931, -28.377645, 2.597222, 1.205878, 0.003407, 0.000000, 1496957376.373900, 2.872574, 1.000000, 2.415833, 24.153505, 13.635462, 1.893617
-1.61878, 1.43595, -28.377554, 2.622222, 1.159727, 0.003139, -0.010218, 1496957376.384600, 2.872624, 1.000000, 2.442056, 24.238956, 13.655298, 1.744681
-1.64511, 1.44262, -28.377413, 2.636111, 1.196849, 0.002909, -0.008712, 1496957376.394500, 2.872702, 1.000000, 2.468417, 24.251163, 13.655298, 1.617021
-1.67155, 1.4493, -28.377309, 2.636111, 1.164627, 0.002909, 0.000000, 1496957376.404200, 2.872807, 1.000000, 2.494778, 24.251163, 13.669032, 1.617021
-1.69811, 1.45601, -28.377108, 2.661111, 1.194211, 0.002679, -0.008630, 1496957376.415000, 2.872903, 1.000000, 2.521389, 24.251163, 13.669032, 1.489362
-1.7248, 1.46275, -28.376959, 2.661111, 1.211299, 0.002679, 0.000000, 1496957376.424700, 2.872968, 1.000000, 2.548000, 24.251163, 13.678187, 1.489362
-1.75159, 1.46953, -28.376705, 2.688889, 1.198929, 0.002450, -0.008541, 1496957376.434300, 2.873065, 1.000000, 2.574889, 24.263371, 13.678187, 1.361702
-1.7785, 1.47634, -28.376532, 2.688889, 1.190837, 0.002450, 0.000000, 1496957376.443900, 2.873094, 1.000000, 2.601778, 24.263371, 13.687343, 1.361702
-1.80552, 1.48318, -28.376226, 2.725000, 1.200088, 0.002258, -0.007023, 1496957376.454400, 2.873180, 1.000000, 2.629028, 24.287785, 13.687343, 1.255319
-1.83269, 1.49004, -28.376024, 2.725000, 1.231558, 0.002258, 0.000000, 1496957376.463900, 2.873210, 1.000000, 2.656278, 24.287785, 13.669032, 1.255319
-1.85995, 1.49694, -28.375702, 2.738889, 1.202818, 0.002067, -0.006988, 1496957376.474500, 2.873298, 1.000000, 2.683667, 24.275578, 13.669032, 1.148936
-1.88734, 1.50385, -28.375454, 2.738889, 1.199289, 0.002067, 0.000000, 1496957376.484000, 2.873363, 1.000000, 2.711056, 24.275578, 13.676661, 1.148936
-1.91484, 1.51078, -28.375179, 2.761111, 1.177203, 0.001914, -0.005545, 1496957376.494500, 2.873416, 1.000000, 2.738667, 24.287785, 13.676661, 1.063830
-1.94246, 1.51774, -28.374964, 2.761111, 1.179722, 0.001914, 0.000000, 1496957376.504000, 2.873470, 1.000000, 2.766278, 24.287785, 13.630884, 1.063830
-1.99808, 1.53175, -28.374552, 2.797222, 1.298069, 0.001722, -0.006842, 1496957376.514500, 2.873625, 1.000000, 2.794250, 24.251163, 13.630884, 0.957447
-1.99808, 1.53175, -28.374552, 2.797222, 1.298069, 0.001722, 0.000000, 1496957376.524100, 2.873625, 1.000000, 2.822222, 24.251163, 13.704127, 0.957447
-2.02606, 1.53878, -28.374335, 2.811111, 1.215507, 0.001531, -0.006808, 1496957376.534700, 2.873703, 1.000000, 2.850333, 24.214542, 13.704127, 0.851064
-2.05417, 1.54584, -28.374207, 2.811111, 1.236594, 0.001531, 0.000000, 1496957376.544300, 2.873768, 1.000000, 2.878444, 24.214542, 13.705653, 0.851064
-2.08238, 1.55292, -28.374050, 2.836111, 1.143132, 0.001378, -0.005398, 1496957376.553800, 2.873776, 1.000000, 2.906806, 24.226749, 13.705653, 0.765957
-2.11073, 1.56003, -28.373933, 2.836111, 1.248027, 0.001378, 0.000000, 1496957376.564400, 2.873832, 1.000000, 2.935167, 24.226749, 13.693446, 0.765957
-2.13917, 1.56718, -28.373824, 2.861111, 1.173810, 0.001225, -0.005351, 1496957376.574000, 2.873920, 1.000000, 2.963778, 24.202335, 13.693446, 0.680851
-2.16775, 1.57436, -28.373758, 2.861111, 1.228400, 0.001225, 0.000000, 1496957376.584600, 2.873964, 1.000000, 2.992389, 24.202335, 13.664454, 0.680851
-2.19642, 1.58156, -28.373631, 2.888889, 1.169136, 0.001148, -0.002650, 1496957376.594100, 2.874005, 1.000000, 3.021278, 24.251163, 13.664454, 0.638298
-2.22523, 1.5888, -28.373589, 2.888889, 1.253810, 0.001148, 0.000000, 1496957376.603600, 2.874086, 1.000000, 3.050167, 24.251163, 13.652246, 0.638298
-2.25416, 1.59605, -28.373487, 2.922222, 1.203481, 0.001072, -0.002620, 1496957376.614100, 2.874110, 1.000000, 3.079389, 24.177919, 13.652246, 0.595745
-2.2832, 1.60336, -28.373496, 2.922222, 1.246997, 0.001072, 0.000000, 1496957376.623500, 2.874153, 1.000000, 3.108611, 24.177919, 13.694972, 0.595745
-2.31234, 1.61068, -28.373356, 2.947222, 1.135419, 0.000995, -0.002597, 1496957376.634000, 2.874157, 1.000000, 3.138083, 24.202335, 13.694972, 0.553191
-2.34159, 1.61806, -28.373400, 2.947222, 1.180216, 0.000995, 0.000000, 1496957376.644600, 2.874210, 1.000000, 3.167556, 24.202335, 13.643091, 0.553191
-2.37098, 1.62546, -28.373288, 2.972222, 1.224249, 0.000919, -0.002576, 1496957376.654100, 2.874281, 1.000000, 3.197278, 24.226749, 13.643091, 0.510638
-2.40047, 1.63289, -28.373329, 2.972222, 1.221666, 0.000919, 0.000000, 1496957376.663500, 2.874256, 1.000000, 3.227000, 24.226749, 13.710231, 0.510638
-2.43008, 1.64034, -28.373279, 2.994444, 1.181297, 0.000880, -0.001278, 1496957376.674300, 2.874284, 1.000000, 3.256944, 24.226749, 13.710231, 0.489362
-2.45981, 1.64781, -28.373277, 2.994444, 1.218088, 0.000880, 0.000000, 1496957376.683800, 2.874299, 1.000000, 3.286889, 24.226749, 13.638514, 0.489362
-2.48964, 1.6553, -28.373250, 3.008333, 1.163462, 0.000880, 0.000000, 1496957376.694300, 2.874309, 1.000000, 3.316972, 24.202335, 13.638514, 0.489362
-2.51961, 1.66281, -28.373249, 3.008333, 1.213436, 0.000880, 0.000000, 1496957376.703900, 2.874369, 1.000000, 3.347056, 24.202335, 13.658351, 0.489362
-2.54968, 1.67033, -28.373214, 3.044445, 1.151858, 0.000842, -0.001257, 1496957376.714500, 2.874395, 1.000000, 3.377500, 24.275578, 13.658351, 0.468085
-2.57988, 1.67788, -28.373202, 3.044445, 1.194751, 0.000842, 0.000000, 1496957376.724100, 2.874392, 1.000000, 3.407944, 24.275578, 13.641565, 0.468085
-2.61017, 1.68545, -28.373172, 3.066667, 1.115898, 0.000842, 0.000000, 1496957376.734600, 2.874422, 1.000000, 3.438611, 24.251163, 13.641565, 0.468085
-2.6406, 1.69304, -28.373134, 3.066667, 1.192154, 0.000842, 0.000000, 1496957376.744200, 2.874462, 1.000000, 3.469278, 24.251163, 13.673610, 0.468085
-2.67112, 1.70062, -28.373064, 3.091667, 1.086607, 0.000842, 0.000000, 1496957376.753600, 2.874501, 1.000000, 3.500194, 24.214542, 13.673610, 0.468085
-2.70178, 1.70824, -28.372978, 3.091667, 1.209958, 0.000842, 0.000000, 1496957376.764200, 2.874500, 1.000000, 3.531111, 24.214542, 13.702601, 0.468085
-2.73252, 1.71588, -28.372883, 3.113889, 1.088474, 0.000842, 0.000000, 1496957376.773700, 2.874537, 1.000000, 3.562250, 24.251163, 13.702601, 0.468085
-2.76339, 1.72355, -28.372801, 3.113889, 1.172758, 0.000842, 0.000000, 1496957376.784200, 2.874584, 1.000000, 3.593389, 24.251163, 13.679713, 0.468085
-2.79437, 1.73125, -28.372662, 3.125000, 1.141812, 0.000842, 0.000000, 1496957376.793800, 2.874602, 1.000000, 3.624639, 24.214542, 13.679713, 0.468085
-2.82546, 1.73901, -28.372598, 3.125000, 1.209215, 0.000842, 0.000000, 1496957376.804300, 2.874632, 1.000000, 3.655889, 24.214542, 13.702601, 0.468085
-2.85665, 1.74677, -28.372439, 3.158333, 1.129978, 0.000842, 0.000000, 1496957376.814100, 2.874624, 1.000000, 3.687472, 24.214542, 13.702601, 0.468085
-2.88796, 1.75459, -28.372425, 3.158333, 1.213509, 0.000842, 0.000000, 1496957376.824600, 2.874625, 1.000000, 3.719056, 24.214542, 13.681239, 0.468085
-2.91937, 1.76244, -28.372295, 3.183333, 1.131851, 0.000842, 0.000000, 1496957376.834200, 2.874687, 1.000000, 3.750889, 24.275578, 13.681239, 0.468085
-2.95089, 1.77033, -28.372322, 3.183333, 1.159115, 0.000842, 0.000000, 1496957376.843800, 2.874691, 1.000000, 3.782722, 24.275578, 13.626307, 0.468085
-2.98254, 1.77823, -28.372226, 3.205555, 1.179048, 0.000842, 0.000000, 1496957376.854300, 2.874718, 1.000000, 3.814778, 24.202335, 13.626307, 0.468085
-3.01427, 1.78618, -28.372227, 3.205555, 1.106220, 0.000842, 0.000000, 1496957376.863800, 2.874736, 1.000000, 3.846833, 24.202335, 13.675136, 0.468085
-3.04611, 1.79415, -28.372134, 3.230556, 1.080408, 0.000842, 0.000000, 1496957376.874900, 2.874749, 1.000000, 3.879139, 24.263371, 13.675136, 0.468085
-3.07807, 1.80213, -28.372081, 3.230556, 1.118288, 0.000842, 0.000000, 1496957376.884400, 2.874765, 1.000000, 3.911444, 24.263371, 13.681239, 0.468085
-3.11015, 1.81012, -28.372087, 3.244444, 1.154624, 0.000842, 0.000000, 1496957376.895700, 2.874817, 1.000000, 3.943889, 24.202335, 13.681239, 0.468085
-3.14236, 1.81813, -28.372055, 3.244444, 1.266065, 0.000842, 0.000000, 1496957376.904600, 2.874806, 1.000000, 3.976333, 24.202335, 13.723965, 0.468085
-3.17468, 1.82615, -28.372093, 3.244444, 1.204782, 0.000842, 0.000000, 1496957376.914200, 2.874705, 1.000000, 4.008778, 24.312199, 13.723965, 0.468085
-3.20712, 1.8342, -28.372133, 3.277778, 1.225952, 0.000842, 0.000000, 1496957376.923700, 2.874746, 1.000000, 4.041556, 24.312199, 13.652246, 0.468085
-3.23966, 1.84227, -28.372204, 3.277778, 1.115389, 0.000842, 0.000000, 1496957376.934200, 2.874738, 1.000000, 4.074333, 24.177919, 13.652246, 0.468085
-3.27232, 1.85036, -28.372371, 3.288889, 1.168003, 0.000842, 0.000000, 1496957376.943700, 2.874767, 1.000000, 4.107222, 24.177919, 13.684291, 0.468085
-3.30509, 1.85845, -28.372504, 3.288889, 1.116849, 0.000842, 0.000000, 1496957376.954300, 2.874700, 1.000000, 4.140111, 24.202335, 13.684291, 0.468085
-3.33798, 1.86657, -28.372689, 3.319444, 1.178039, 0.000842, 0.000000, 1496957376.963900, 2.874712, 1.000000, 4.173306, 24.202335, 13.646143, 0.468085
-3.37096, 1.8747, -28.372879, 3.319444, 1.065056, 0.000842, 0.000000, 1496957376.974500, 2.874713, 1.000000, 4.206500, 24.202335, 13.646143, 0.468085
-3.40405, 1.88287, -28.373104, 3.347222, 1.085638, 0.000842, 0.000000, 1496957376.984100, 2.874707, 1.000000, 4.239972, 24.202335, 13.687343, 0.468085
-3.43724, 1.89107, -28.373336, 3.347222, 1.062707, 0.000842, 0.000000, 1496957376.993800, 2.874721, 1.000000, 4.273444, 24.202335, 13.687343, 0.468085
-3.47055, 1.89931, -28.373529, 3.369444, 1.154505, 0.000842, 0.000000, 1496957377.004300, 2.874730, 1.000000, 4.307139, 24.202335, 13.673610, 0.468085
-3.50396, 1.90757, -28.373696, 3.369444, 1.115242, 0.000842, 0.000000, 1496957377.013800, 2.874749, 1.000000, 4.340833, 24.177919, 13.673610, 0.468085
-3.53747, 1.91588, -28.373917, 3.394444, 1.143040, 0.000842, 0.000000, 1496957377.024300, 2.874750, 1.000000, 4.374778, 24.177919, 13.694972, 0.468085
-3.5711, 1.92423, -28.374067, 3.416667, 1.127662, 0.000842, 0.000000, 1496957377.033800, 2.874765, 1.000000, 4.408944, 24.129091, 13.694972, 0.468085
-3.60484, 1.93261, -28.374274, 3.416667, 1.146825, 0.000842, 0.000000, 1496957377.044300, 2.874834, 1.000000, 4.443111, 24.129091, 13.704127, 0.468085
-3.63865, 1.94105, -28.374399, 3.416667, 1.036807, 0.000842, 0.000000, 1496957377.053900, 2.874852, 1.000000, 4.477278, 24.080263, 13.704127, 0.468085
-3.67258, 1.94952, -28.374564, 3.438889, 1.007348, 0.000842, 0.000000, 1496957377.064500, 2.874912, 1.000000, 4.511667, 24.080263, 13.702601, 0.468085
-3.70657, 1.95803, -28.374700, 3.438889, 0.988853, 0.000842, 0.000000, 1496957377.074000, 2.874965, 1.000000, 4.546056, 24.068056, 13.702601, 0.468085
-3.74317, 1.96521, -28.375017, 3.461111, 1.026216, 0.000842, 0.000000, 1496957377.084600, 2.886206, 1.000000, 4.580667, 24.068056, 13.646143, 0.468085
-3.7795, 1.97266, -28.375221, 3.461111, 1.017103, 0.000842, 0.000000, 1496957377.094100, 2.886277, 1.000000, 4.615278, 24.068056, 13.646143, 0.468085
-3.81595, 1.98015, -28.375404, 3.472222, 1.042057, 0.000842, 0.000000, 1496957377.103600, 2.886352, 1.000000, 4.650000, 24.104677, 13.682765, 0.468085
-3.85249, 1.98767, -28.375605, 3.472222, 1.079778, 0.000842, 0.000000, 1496957377.114100, 2.886409, 1.000000, 4.684722, 24.092470, 13.682765, 0.468085
-3.88914, 1.99521, -28.375778, 3.502778, 1.092841, 0.000842, 0.000000, 1496957377.123600, 2.886483, 1.000000, 4.719750, 24.092470, 13.641565, 0.468085
-3.92593, 2.00277, -28.375936, 3.502778, 1.176065, 0.000842, 0.000000, 1496957377.134100, 2.886541, 1.000000, 4.754778, 24.007019, 13.641565, 0.468085
-3.9628, 2.01035, -28.376096, 3.525000, 1.075560, 0.000842, 0.000000, 1496957377.143500, 2.886620, 1.000000, 4.790028, 24.007019, 13.754482, 0.468085
-3.99976, 2.01795, -28.376261, 3.525000, 1.005757, 0.000842, 0.000000, 1496957377.154100, 2.886702, 1.000000, 4.825278, 23.909361, 13.754482, 0.468085
-4.03681, 2.02557, -28.376389, 3.544445, 0.954829, 0.000842, 0.000000, 1496957377.163500, 2.886760, 1.000000, 4.860722, 23.909361, 13.656825, 0.468085
-4.07396, 2.03324, -28.376557, 3.544445, 1.004452, 0.000842, 0.000000, 1496957377.174100, 2.886829, 1.000000, 4.896167, 23.909361, 13.656825, 0.468085
-4.11122, 2.0409, -28.376647, 3.563889, 0.970663, 0.000842, 0.000000, 1496957377.183600, 2.886899, 1.000000, 4.931806, 23.909361, 13.617151, 0.468085
-4.14858, 2.04859, -28.376819, 3.563889, 1.041303, 0.000842, 0.000000, 1496957377.194100, 2.886977, 1.000000, 4.967444, 23.909361, 13.617151, 0.468085
-4.18604, 2.05633, -28.376898, 3.577778, 1.040497, 0.000842, 0.000000, 1496957377.203500, 2.887034, 1.000000, 5.003222, 23.897154, 13.722439, 0.468085
-4.2236, 2.06411, -28.377053, 3.577778, 1.038359, 0.000842, 0.000000, 1496957377.214000, 2.887055, 1.000000, 5.039000, 23.701839, 13.722439, 0.468085
-4.26125, 2.07192, -28.377177, 3.611111, 1.054787, 0.000880, 0.001060, 1496957377.224500, 2.887110, 1.000000, 5.075111, 23.701839, 13.739223, 0.489362
-4.29902, 2.07976, -28.377266, 3.611111, 1.094116, 0.000880, 0.000000, 1496957377.234000, 2.887105, 1.000000, 5.111222, 23.433279, 13.739223, 0.489362
-4.33689, 2.08762, -28.377384, 3.630556, 1.092283, 0.000880, 0.000000, 1496957377.244600, 2.887154, 1.000000, 5.147528, 23.433279, 13.655298, 0.489362
-4.37485, 2.09552, -28.377434, 3.630556, 1.060134, 0.000880, 0.000000, 1496957377.254100, 2.887196, 1.000000, 5.183833, 23.128099, 13.655298, 0.489362
-4.41292, 2.10342, -28.377518, 3.641667, 1.019841, 0.000919, 0.001051, 1496957377.263500, 2.887228, 1.000000, 5.220250, 23.128099, 13.682765, 0.510638
-4.45107, 2.11135, -28.377511, 3.641667, 0.962318, 0.000919, 0.000000, 1496957377.274100, 2.887247, 1.000000, 5.256667, 22.932783, 13.682765, 0.510638
-4.48934, 2.1193, -28.377488, 3.672222, 0.996428, 0.000919, 0.000000, 1496957377.283500, 2.887275, 1.000000, 5.293389, 22.932783, 13.771267, 0.510638
-4.52769, 2.12727, -28.377416, 3.672222, 0.982450, 0.000919, 0.000000, 1496957377.294100, 2.887318, 1.000000, 5.330111, 22.932783, 13.771267, 0.510638
-4.56616, 2.13528, -28.377357, 3.680556, 1.045144, 0.000919, 0.000000, 1496957377.304600, 2.887358, 1.000000, 5.366917, 22.993820, 13.739223, 0.510638
-4.60473, 2.14328, -28.377266, 3.680556, 1.038420, 0.000919, 0.000000, 1496957377.314100, 2.887373, 1.000000, 5.403722, 22.749676, 13.739223, 0.510638
-4.64339, 2.1513, -28.377174, 3.708333, 0.990039, 0.000919, 0.000000, 1496957377.323600, 2.887409, 1.000000, 5.440806, 22.749676, 13.701076, 0.510638
-4.68214, 2.15931, -28.377060, 3.708333, 0.933273, 0.000919, 0.000000, 1496957377.334100, 2.887446, 1.000000, 5.477889, 22.652018, 13.701076, 0.510638
-4.72099, 2.16736, -28.376938, 3.727778, 0.934453, 0.000919, 0.000000, 1496957377.343600, 2.887471, 1.000000, 5.515167, 22.652018, 13.636988, 0.510638
-4.75995, 2.1754, -28.376797, 3.727778, 0.967011, 0.000919, 0.000000, 1496957377.354200, 2.887479, 1.000000, 5.552444, 22.517738, 13.636988, 0.510638
-4.79901, 2.18347, -28.376658, 3.744444, 1.052445, 0.000919, 0.000000, 1496957377.363800, 2.887539, 1.000000, 5.589889, 22.517738, 13.687343, 0.510638
-4.83815, 2.19152, -28.376555, 3.744444, 0.937968, 0.000919, 0.000000, 1496957377.374500, 2.887537, 1.000000, 5.627333, 22.493324, 13.687343, 0.510638
-4.87741, 2.1996, -28.376441, 3.752778, 1.006726, 0.000919, 0.000000, 1496957377.384100, 2.887576, 1.000000, 5.664861, 22.493324, 13.716334, 0.510638
-4.91674, 2.20767, -28.376322, 3.752778, 0.952787, 0.000919, 0.000000, 1496957377.393700, 2.887631, 1.000000, 5.702389, 22.432287, 13.716334, 0.510638
-4.9562, 2.21575, -28.376235, 3.769444, 0.996981, 0.000919, 0.000000, 1496957377.404800, 2.887633, 1.000000, 5.740083, 22.432287, 13.727016, 0.510638
-4.99574, 2.22387, -28.376149, 3.769444, 0.982431, 0.000919, 0.000000, 1496957377.413600, 2.887686, 1.000000, 5.777778, 22.310215, 13.727016, 0.510638
-5.03539, 2.232, -28.376073, 3.800000, 1.007432, 0.000919, 0.000000, 1496957377.424300, 2.887706, 1.000000, 5.815778, 22.310215, 13.684291, 0.510638
-5.07512, 2.24016, -28.376072, 3.800000, 1.007064, 0.000919, 0.000000, 1496957377.433800, 2.887777, 1.000000, 5.853778, 22.249180, 13.684291, 0.510638
-5.11493, 2.24831, -28.376005, 3.816667, 0.869583, 0.000919, 0.000000, 1496957377.444400, 2.887764, 1.000000, 5.891944, 22.249180, 13.656825, 0.510638
-5.15484, 2.25651, -28.376021, 3.816667, 0.911019, 0.000919, 0.000000, 1496957377.453900, 2.887825, 1.000000, 5.930111, 22.188145, 13.656825, 0.510638
-5.1948, 2.26473, -28.375985, 3.825000, 0.821029, 0.000957, 0.001001, 1496957377.464400, 2.887882, 1.000000, 5.968361, 22.188145, 13.733120, 0.531915
-5.23487, 2.27298, -28.376049, 3.825000, 0.873141, 0.000957, 0.000000, 1496957377.473900, 2.887896, 1.000000, 6.006611, 22.163729, 13.733120, 0.531915
-5.275, 2.28127, -28.376047, 3.850000, 0.859244, 0.000995, 0.000994, 1496957377.484400, 2.887911, 1.000000, 6.045111, 22.163729, 13.676661, 0.553191
-5.31524, 2.28957, -28.376153, 3.850000, 0.895603, 0.000995, 0.000000, 1496957377.494000, 2.887973, 1.000000, 6.083611, 22.163729, 13.676661, 0.553191
-5.35556, 2.29788, -28.376254, 3.861111, 0.943850, 0.000995, 0.000000, 1496957377.504500, 2.888014, 1.000000, 6.122222, 22.040131, 13.647669, 0.553191
-5.43647, 2.31452, -28.376581, 3.861111, 0.914915, 0.000995, 0.000000, 1496957377.514100, 2.888077, 1.000000, 6.160833, 21.968414, 13.647669, 0.553191
-5.43647, 2.31452, -28.376581, 3.880556, 0.914915, 0.001033, 0.000986, 1496957377.523600, 2.888077, 1.000000, 6.199639, 21.968414, 13.707179, 0.574468
-5.47703, 2.32286, -28.376743, 3.880556, 0.819453, 0.001033, 0.000000, 1496957377.534200, 2.888113, 1.000000, 6.238444, 21.919584, 13.707179, 0.574468
-5.51767, 2.33119, -28.376978, 3.905555, 0.778114, 0.001072, 0.000980, 1496957377.543700, 2.888158, 1.000000, 6.277500, 21.919584, 13.685817, 0.595745
-5.55842, 2.33956, -28.377213, 3.905555, 0.868909, 0.001072, 0.000000, 1496957377.554300, 2.888182, 1.000000, 6.316556, 21.795986, 13.685817, 0.595745
-5.59925, 2.34792, -28.377462, 3.916667, 0.812540, 0.001148, 0.001954, 1496957377.563700, 2.888172, 1.000000, 6.355722, 21.795986, 13.594263, 0.638298
-5.64016, 2.35631, -28.377758, 3.916667, 0.923670, 0.001148, 0.000000, 1496957377.574300, 2.888232, 1.000000, 6.394889, 21.698330, 13.594263, 0.638298
